emphasise,recognise,0.6748974323272705,0.6474872827529907,10,346,False
north,south,0.819908857345581,0.8186900615692139,112,237,False
crucial,vital,0.7446136474609375,0.7157297730445862,37,283,False
five,six,0.8453205227851868,0.8411771655082703,91,212,False
outwith,outside,0.3951542377471924,None,11,256,False
indeed,hardly,0.4508953392505646,0.4357258081436157,172,64,False
globalisation,fund,0.5261983871459961,0.4362446069717407,33,187,False
cfp,cap,0.5460676550865173,0.4826868176460266,96,88,False
liberalisation,supply,0.5646102428436279,0.5165069103240967,34,148,False
secondly,thirdly,0.6121911406517029,0.5761429071426392,48,129,False
barroso,prodi,0.7517462372779846,0.7362537384033203,30,113,False
luxembourg,july,0.5766022205352783,0.5348286628723145,22,106,False
fischler,kinnock,0.7277801632881165,0.6646908521652222,23,84,False
ppe,pse,0.7352373600006104,0.6939416527748108,17,87,False
eight,seven,0.8482934236526489,0.8225576281547546,23,76,False
alde,efd,0.7736024260520935,0.7507387399673462,32,67,False
nine,seven,0.8502458333969116,0.8123157620429993,18,76,False
romania,sweden,0.5980885028839111,0.588060200214386,35,54,False
western,southern,0.758428156375885,0.7500653266906738,37,50,False
travellers,operators,0.5629696846008301,0.4891219139099121,11,74,False
northern,southern,0.8243176937103271,0.7729952335357666,34,50,False
togo,italy,0.43645405769348145,None,10,72,False
whisky,chemical,0.5587953329086304,None,25,54,False
organisations,organizations,0.6747467517852783,0.6683436036109924,35,44,False
papua,technologies,0.6256955862045288,0.6144648790359497,18,59,False
barnier,byrne,0.7060756087303162,0.6184076070785522,14,63,False
smes,educational,0.5586327314376831,0.5546371936798096,30,45,False
harmonisation,income,0.519662618637085,0.46324974298477173,13,59,False
recognises,highlights,0.7055798768997192,0.6554365754127502,32,38,False
monti,liikanen,0.683416485786438,0.6189708709716797,13,54,False
readmission,visa,0.49119508266448975,None,11,55,False
bulgaria,croatia,0.4991658329963684,0.4148080348968506,25,38,False
sceptical,worried,0.6251997947692871,0.6035014390945435,10,51,False
reformers,democrats,0.5840705633163452,None,10,49,False
salmon,herring,0.5582955479621887,None,47,11,False
cfo,director,0.4461088478565216,None,11,42,False
zimbabwe,ethiopia,0.6594113111495972,0.6334359645843506,26,27,False
igc,tampere,0.5847018957138062,0.5495772361755371,21,29,False
kosovo,serbia,0.7001784443855286,0.6660183668136597,21,29,False
centres,offences,0.5854607224464417,0.5240486860275269,14,32,False
b,c,0.6835610270500183,0.6567628979682922,13,32,False
generally,usually,0.631954550743103,0.5514408349990845,15,30,False
nielson,schreyer,0.7132096290588379,0.6918067336082458,17,25,False
ukraine,hungary,0.7166204452514648,0.691676139831543,13,29,False
gibraltar,aceh,0.6335278749465942,None,13,28,False
regionalisation,simplification,0.5770163536071777,0.42735958099365234,14,26,False
kinnock,schreyer,0.6805565357208252,0.6196568608283997,15,25,False
scots,africans,0.5110127329826355,None,27,11,False
implants,breast,0.4882996678352356,None,15,23,False
travelling,kilometres,0.5968442559242249,0.44816678762435913,22,14,False
shetland,yorkshire,0.6199972629547119,None,16,17,False
hake,cod,0.541823148727417,None,11,22,False
behaviour,perpetrated,0.5568850636482239,0.45742547512054443,16,16,False
mccreevy,nielson,0.6977819204330444,0.6755213737487793,10,20,False
whitefish,herring,0.5233657360076904,None,18,11,False
corbett,ferber,0.7031293511390686,0.6532672643661499,15,13,False
haddock,herring,0.5817927718162537,None,15,11,False
bangemann,diamantopoulou,0.6241494417190552,0.47943952679634094,10,15,False
modernisation,interreg,0.5950669050216675,None,10,15,False
mortgage,loans,0.5911328196525574,None,14,10,False
byrne,mccreevy,0.6855430603027344,0.634541392326355,12,12,False
santer,mandela,0.6669294238090515,0.5846600532531738,10,13,False
experts,specialists,0.6511081457138062,0.6476300954818726,12,10,False
racs,specialised,0.48710983991622925,None,12,10,False
brittan,broek,0.6538954973220825,0.5395525693893433,10,12,False
varela,kreissl,0.7635633945465088,None,11,10,False
schengen,qmv,0.5468527674674988,0.46184688806533813,11,10,False
ancillary,catering,0.48431843519210815,None,10,11,False
blix,wogau,0.6215229630470276,None,10,11,False
ebrd,nepad,0.5608813762664795,None,10,10,False
