globe,world,0.6263310313224792,None,30,321,True
organisation,organization,0.6017614603042603,0.5848049521446228,184,14,True
nevertheless,nonetheless,0.6828329563140869,0.6818466186523438,171,19,True
alter,change,0.5854290723800659,None,18,171,True
marketplace,markets,0.6673197150230408,None,28,58,True
persist,remain,0.5603480339050293,None,11,55,True
postponement,delay,0.6092095375061035,None,24,37,True
react,respond,0.706950306892395,None,23,35,True
woefully,sadly,0.5670620799064636,None,12,43,True
catastrophe,disaster,0.6849424839019775,None,16,38,True
construct,build,0.6428811550140381,None,15,38,True
component,element,0.6828440427780151,None,26,22,True
appraisal,assessment,0.5900366306304932,None,19,28,True
decrease,reduction,0.7628117799758911,None,11,35,True
selection,choice,0.4514074921607971,None,18,28,True
feasible,viable,0.6424554586410522,None,26,17,True
misuse,abuse,0.5706645250320435,None,20,23,True
contamination,pollution,0.6194125413894653,None,21,22,True
assault,attack,0.6003995537757874,None,13,28,True
spare,extra,0.5307544469833374,None,17,23,True
profoundly,deeply,0.6959048509597778,None,20,19,True
frustrated,disappointed,0.652203381061554,None,10,27,True
distinguish,identify,0.5534048676490784,None,19,17,True
ludicrous,ridiculous,0.806638240814209,None,22,13,True
spreading,spread,0.7766431570053101,None,18,16,True
annexes,annex,0.5681902170181274,None,18,13,True
select,choose,0.5469298362731934,None,13,18,True
barely,hardly,0.6570179462432861,None,16,14,True
silly,ridiculous,0.7083105444908142,None,16,13,True
sick,ill,0.6009621620178223,None,13,16,True
seconds,minute,0.6353316903114319,None,14,15,True
variant,version,0.5221588611602783,None,12,16,True
rises,rising,0.6562480926513672,None,12,12,True
aspiration,ambition,0.6140617728233337,None,11,12,True
collecting,collection,0.5737788677215576,None,11,11,True
nervous,anxious,0.583135724067688,None,10,10,True
subcommittee,committee,0.6256402730941772,None,14,523,False
honourable,state,0.6610383987426758,0.593187689781189,113,311,False
crucial,vital,0.799770176410675,0.7854371070861816,229,129,False
ten,five,0.8666683435440063,0.8386783599853516,190,91,False
recreational,fishing,0.6382213234901428,None,19,258,False
censure,resolution,0.5526859164237976,None,28,249,False
hunting,fishing,0.5997679233551025,None,10,258,False
quicker,better,0.6372065544128418,None,18,214,False
wellbeing,health,0.5871206521987915,None,21,202,False
madame,madam,0.7122584581375122,None,13,204,False
overhaul,reform,0.5951486229896545,None,12,204,False
klaus,madam,0.7520197629928589,None,11,204,False
subjects,issues,0.5567001104354858,None,46,161,False
afternoon,morning,0.8741733431816101,0.8675951957702637,139,68,False
ecr,alde,0.8117324709892273,None,165,32,False
bulgaria,accession,0.4955131709575653,0.3942214250564575,146,41,False
norms,standards,0.5886910557746887,None,13,146,False
reiterate,congratulate,0.6201987266540527,None,40,117,False
disregard,respect,0.565948486328125,None,18,133,False
strides,progress,0.5684539079666138,None,13,134,False
differing,different,0.696548581123352,None,23,122,False
prodi,barroso,0.7815475463867188,0.7179862260818481,113,30,False
collected,used,0.5261611342430115,None,24,117,False
worries,concerns,0.6812278032302856,None,26,109,False
thus,thereby,0.6825965046882629,0.6542339324951172,107,18,False
communications,communication,0.6232537031173706,None,66,52,False
herring,cod,0.8045209050178528,None,11,103,False
hundreds,thousands,0.8799733519554138,0.8554823398590088,83,31,False
presumption,rule,0.54292893409729,None,13,98,False
transformation,growth,0.5548639893531799,None,17,91,False
kinnock,fischler,0.7998626828193665,0.6787853240966797,84,23,False
whistleblowers,workers,0.47125232219696045,None,10,97,False
briefing,meeting,0.5474501252174377,None,13,94,False
deployment,implementation,0.5329006910324097,None,16,91,False
outset,moment,0.6000326871871948,None,36,70,False
attitudes,climate,0.5486764907836914,None,28,76,False
pse,ppe,0.8288213014602661,0.8090100288391113,87,17,False
ecb,eib,0.5241948366165161,None,91,13,False
plays,play,0.6120866537094116,None,26,78,False
toys,children,0.5338934063911438,None,18,85,False
approached,raised,0.5614916086196899,None,22,80,False
patten,nielson,0.7514101266860962,0.6542568206787109,85,17,False
dynamism,growth,0.6037530899047852,None,11,91,False
senate,democrats,0.5224121809005737,None,16,84,False
reproductive,education,0.6165043115615845,None,21,79,False
eight,nine,0.8807730674743652,0.8491731882095337,82,18,False
realise,emphasise,0.6996511816978455,0.642114520072937,90,10,False
extremism,terrorism,0.7147388458251953,None,19,80,False
efd,alde,0.8446725606918335,None,67,32,False
capabilities,systems,0.612678050994873,None,33,66,False
infection,disease,0.6910011768341064,None,22,76,False
larger,smaller,0.8476231098175049,0.804931640625,74,24,False
drinking,water,0.6017777919769287,None,15,82,False
islamic,palestine,0.6601650714874268,None,70,25,False
inability,failure,0.6345405578613281,None,23,72,False
mothers,children,0.7033845782279968,None,10,85,False
seafarers,vessels,0.5734445452690125,None,18,76,False
seven,nine,0.8797699809074402,0.8790757656097412,76,18,False
timor,middle,0.7472930550575256,None,35,58,False
instances,cases,0.7396554946899414,None,32,58,False
employability,employment,0.6174979209899902,None,10,79,False
quarters,days,0.5549553632736206,None,26,63,False
africans,africa,0.704331636428833,None,11,77,False
sorted,carried,0.6732568144798279,None,30,57,False
bans,ban,0.7312217950820923,None,25,62,False
propaganda,media,0.4926678538322449,None,17,69,False
dossier,document,0.49792391061782837,None,48,38,False
bangladesh,india,0.6490728855133057,None,44,42,False
fees,costs,0.5873725414276123,None,13,73,False
communist,republic,0.5610868334770203,None,56,29,False
juncture,moment,0.6718606948852539,None,15,70,False
hostilities,conflict,0.577932596206665,None,13,72,False
levy,tax,0.556151270866394,None,11,74,False
persecution,discrimination,0.5992242693901062,None,37,48,False
ties,relations,0.6580593585968018,None,17,67,False
fee,tax,0.5193240642547607,None,10,74,False
byrne,bolkestein,0.8198189735412598,0.7386279106140137,63,21,False
allies,partners,0.5923675298690796,None,50,33,False
capability,technology,0.5853684544563293,None,39,43,False
disciplinary,criminal,0.5345445871353149,None,23,59,False
disclosure,transparency,0.5590473413467407,None,18,64,False
domain,private,0.5134413242340088,None,22,59,False
brutality,violence,0.6312954425811768,None,10,69,False
bureaucratic,bureaucracy,0.7389466762542725,None,65,14,False
eldr,ppe,0.8078548312187195,0.7455314993858337,62,17,False
unanimity,consensus,0.5527696013450623,None,38,41,False
moments,days,0.6148490905761719,None,15,63,False
movements,movement,0.5751246213912964,None,24,54,False
environments,systems,0.6241596341133118,None,11,66,False
definitely,happy,0.5710388422012329,None,28,49,False
ranging,range,0.5685266852378845,None,47,30,False
contingency,plan,0.48861268162727356,None,11,66,False
relationships,relationship,0.6897834539413452,None,42,35,False
liikanen,fischler,0.8036459684371948,0.6521297097206116,54,23,False
midlands,west,0.6887830495834351,None,36,41,False
deter,prevent,0.6922764778137207,None,11,65,False
curb,prevent,0.5833017826080322,None,11,65,False
landmines,weapons,0.49485957622528076,None,28,48,False
borne,carried,0.6121597290039062,None,18,57,False
pensions,pension,0.7323662042617798,None,60,15,False
cooperative,partnership,0.5613068342208862,None,29,46,False
widest,wide,0.4848271608352661,None,18,57,False
legislate,decide,0.5294632315635681,None,40,35,False
hunger,poverty,0.6386916637420654,None,14,61,False
prejudice,discrimination,0.5715888738632202,None,27,48,False
religion,religious,0.6898424625396729,None,54,20,False
tabling,tabled,0.7526172399520874,None,23,51,False
congress,delegation,0.4928945302963257,None,34,40,False
jurisprudence,constitutional,0.5480430722236633,None,10,64,False
pragmatic,sensible,0.6182035803794861,None,37,35,False
sri,nepal,0.6139257550239563,None,58,13,False
interventions,programmes,0.5548218488693237,None,12,59,False
inflation,rate,0.6277923583984375,None,40,31,False
le,de,0.6012442111968994,None,13,57,False
posts,papua,0.5193100571632385,None,52,18,False
disabilities,disabled,0.7375457286834717,None,51,19,False
vaccines,medicines,0.7028473615646362,None,28,42,False
defamation,criminal,0.4675406813621521,None,10,59,False
abstain,abstained,0.7101722955703735,None,52,17,False
arisen,led,0.5761537551879883,None,18,50,False
tories,britain,0.5897842049598694,None,10,58,False
extraordinarily,extremely,0.7193042039871216,None,14,54,False
leisure,tourism,0.5574759244918823,None,20,48,False
exposed,caused,0.5648151636123657,None,33,34,False
colombia,tampere,0.6145147085189819,None,53,14,False
indonesia,kosovo,0.7088091373443604,None,46,21,False
twelve,ten,0.8160093426704407,0.8132016658782959,24,43,False
waterways,waters,0.675330400466919,None,11,56,False
missile,weapons,0.5544641017913818,None,19,48,False
approximately,total,0.686074435710907,None,15,52,False
hence,moreover,0.5821118354797363,None,44,22,False
dem,alde,0.7119883298873901,None,34,32,False
fundamentally,truly,0.5819694995880127,None,47,19,False
runs,run,0.4929961562156677,None,18,48,False
lucky,happy,0.5645873546600342,None,17,49,False
trials,trial,0.5992540717124939,None,39,27,False
lawyer,friend,0.5860182046890259,None,35,30,False
missing,dead,0.5527685284614563,None,48,17,False
handled,dealt,0.6160906553268433,None,38,27,False
telecommunications,infrastructure,0.6326732039451599,None,35,30,False
except,unlike,0.48389142751693726,None,47,17,False
eggs,meat,0.5791479349136353,None,23,41,False
evolution,creation,0.5525349378585815,None,17,47,False
delivers,provides,0.6760812997817993,None,22,41,False
ind,alde,0.60263991355896,None,30,32,False
tight,low,0.5335969924926758,None,17,45,False
noise,traffic,0.5607355833053589,None,47,15,False
linguistic,cultural,0.6965736150741577,None,27,35,False
distinction,difference,0.6422663331031799,None,26,36,False
inaction,actions,0.5418687462806702,None,11,50,False
monti,fischler,0.7969687581062317,0.7092725038528442,38,23,False
mainstream,ngos,0.5250968933105469,None,23,38,False
database,data,0.5384300351142883,None,14,47,False
explore,develop,0.6099076271057129,None,16,45,False
rebate,subsidy,0.56864333152771,None,49,12,False
embark,focus,0.47859910130500793,None,12,48,False
began,started,0.7236352562904358,None,38,22,False
remark,remarks,0.7106856107711792,None,23,37,False
guns,weapons,0.576715886592865,None,12,48,False
elect,elected,0.6531293988227844,None,15,45,False
fuels,fuel,0.737880289554596,None,27,33,False
bias,discrimination,0.5263879299163818,None,11,48,False
dublin,amsterdam,0.64296555519104,None,39,20,False
humane,animal,0.55495685338974,None,19,40,False
governmental,agencies,0.6306922435760498,None,36,23,False
discriminated,discrimination,0.6410403847694397,None,11,48,False
transit,rail,0.5604686141014099,None,39,20,False
taxpayer,taxpayers,0.7471058368682861,None,43,16,False
immoral,illegal,0.5786741375923157,None,14,44,False
legislators,politicians,0.5606104731559753,None,27,31,False
trialogue,plenary,0.5701068639755249,None,35,23,False
habitats,species,0.6224725842475891,None,25,33,False
treatments,treatment,0.7187947630882263,None,13,45,False
sections,sectors,0.617190957069397,None,31,27,False
prudent,sensible,0.5521818399429321,None,23,35,False
japanese,chinese,0.6550192832946777,None,29,29,False
edge,competitive,0.5805713534355164,None,14,44,False
criminality,crime,0.709772527217865,None,11,47,False
decides,decide,0.6466357707977295,None,22,35,False
legislating,laws,0.5015633702278137,None,20,37,False
volume,liberalisation,0.5405870676040649,None,23,34,False
survivors,victims,0.6890950798988342,None,16,41,False
interfere,cooperate,0.5392229557037354,None,30,27,False
bushmeat,meat,0.4544346034526825,None,16,41,False
boundaries,borders,0.6447533369064331,None,25,32,False
robust,flexible,0.6001732349395752,None,42,15,False
enjoys,provides,0.5539284348487854,None,15,41,False
declarations,declaration,0.6272068023681641,None,29,27,False
exchanges,exchange,0.6283575296401978,None,29,27,False
shy,despite,0.4623076319694519,None,10,46,False
bureaucrats,politicians,0.6172518730163574,None,25,31,False
packaging,labelling,0.597936749458313,None,26,30,False
overseas,export,0.5911513566970825,None,15,41,False
winding,setting,0.5782227516174316,None,13,43,False
tragically,sadly,0.6428725719451904,None,13,43,False
consultations,consultation,0.669743537902832,None,20,35,False
rejecting,rejected,0.656876802444458,None,21,34,False
outcomes,results,0.5299493670463562,None,22,33,False
buying,selling,0.6997413635253906,None,43,12,False
tightening,setting,0.5165616869926453,None,12,43,False
draftsman,chairman,0.5069349408149719,None,26,29,False
damages,damage,0.5271897315979004,None,12,43,False
criticise,advise,0.5921045541763306,None,35,20,False
protocols,protocol,0.7379928827285767,None,17,38,False
criterion,criteria,0.6846610307693481,None,12,43,False
style,modern,0.4892579913139343,None,41,14,False
tunisia,syria,0.6196427345275879,None,43,12,False
constituencies,constituency,0.6037988066673279,None,13,41,False
transportation,liberalisation,0.6518338918685913,None,20,34,False
implies,recognises,0.6275061368942261,None,22,32,False
confront,respond,0.6269275546073914,None,19,35,False
servants,liberties,0.561636745929718,None,42,12,False
supplements,medicines,0.57591712474823,None,12,42,False
solana,poettering,0.804818868637085,0.7857840061187744,38,16,False
eplp,wholeheartedly,0.6106686592102051,0.5466784834861755,43,11,False
deliberations,discussions,0.5974715948104858,None,25,29,False
explicitly,specifically,0.5855090022087097,None,24,30,False
clarified,clarify,0.6269842386245728,None,25,29,False
regulators,regulatory,0.5992221832275391,None,32,21,False
dictate,decide,0.5722966194152832,None,18,35,False
mexico,usa,0.7103796005249023,None,31,22,False
undertakings,organisations,0.584733784198761,None,18,35,False
judges,courts,0.5380758047103882,None,33,20,False
chirac,barroso,0.685356080532074,0.6289706230163574,23,30,False
rational,sensible,0.5278336405754089,None,18,35,False
diabetes,diseases,0.6148546934127808,None,20,33,False
brutal,violent,0.5938609838485718,None,42,11,False
licensing,labelling,0.5997581481933594,None,22,30,False
interoperability,efficiency,0.5764344334602356,None,19,33,False
focusing,focused,0.7470741271972656,None,38,14,False
minimal,substantial,0.5764778852462769,None,15,37,False
insert,refer,0.4852670133113861,None,12,40,False
criticised,condemned,0.5873883366584778,None,41,11,False
policing,enforcement,0.6746278405189514,None,21,31,False
immense,enormous,0.7905728816986084,None,28,24,False
confine,refer,0.5646669864654541,None,12,40,False
meats,meat,0.6690340042114258,None,11,41,False
transnational,organisations,0.6113077998161316,None,17,35,False
experiencing,suffering,0.6414706707000732,None,15,36,False
fortunate,grateful,0.6378854513168335,None,13,38,False
exporters,export,0.7510996460914612,None,10,41,False
extremists,terrorists,0.7441129088401794,None,37,14,False
specify,confirm,0.5378466844558716,None,16,35,False
facility,facilities,0.5967605710029602,None,40,11,False
chairmen,presidents,0.634400486946106,None,16,35,False
intentioned,known,0.4571797847747803,None,10,41,False
barrier,barriers,0.5939602851867676,None,31,20,False
atrocities,crimes,0.6662330627441406,None,27,24,False
signatories,organisations,0.5366176962852478,None,15,35,False
benchmarks,targets,0.5652163028717041,None,23,27,False
resisted,rejected,0.6085982322692871,None,16,34,False
necessity,regionalisation,0.5735400319099426,None,36,14,False
bangemann,bolkestein,0.7470344305038452,0.573837161064148,29,21,False
emission,emissions,0.8387710452079773,None,28,22,False
benefited,suffered,0.6437720656394958,None,21,29,False
bail,carrying,0.47274354100227356,None,24,26,False
tampere,igc,0.7310988903045654,0.637241542339325,29,21,False
roles,responsibilities,0.5907913446426392,None,26,24,False
hazards,risks,0.7501654624938965,None,11,39,False
lamy,bolkestein,0.7917139530181885,None,29,21,False
employ,employed,0.6014329195022583,None,23,27,False
europol,schengen,0.6597610116004944,0.5373349189758301,39,11,False
allowances,subsidies,0.49393588304519653,None,18,32,False
presenting,presented,0.746779203414917,None,26,23,False
voiced,expressed,0.7255394458770752,None,11,38,False
tacis,smes,0.6992385387420654,None,19,30,False
appeared,appears,0.6807767748832703,None,25,24,False
inevitable,obvious,0.598880410194397,None,32,17,False
revolution,millennium,0.5155384540557861,None,36,13,False
vietnam,kosovo,0.6433445811271667,None,28,21,False
ozone,pollution,0.5542476177215576,None,27,22,False
reiterated,stated,0.5848398804664612,None,16,33,False
holiday,christmas,0.5335226058959961,None,33,16,False
fourthly,thirdly,0.6225059032440186,None,33,16,False
definitions,definition,0.6129852533340454,None,32,17,False
thoughts,comments,0.5539255142211914,None,19,30,False
dismissed,rejected,0.6428941488265991,None,15,34,False
letting,allowing,0.6107045412063599,None,12,36,False
illnesses,diseases,0.7064091563224792,None,15,33,False
politician,friend,0.5439335107803345,None,18,30,False
exceptions,exception,0.5612672567367554,None,34,14,False
condemnation,criticism,0.5413491129875183,None,37,11,False
darfur,palestine,0.6447709798812866,None,23,25,False
lesbians,men,0.5927901864051819,None,11,37,False
monthly,annual,0.5679196119308472,None,12,36,False
derivatives,trading,0.5008991360664368,None,16,32,False
facilitating,promoting,0.7119309902191162,None,22,26,False
schreyer,fischler,0.7691477537155151,None,25,23,False
endangered,species,0.6251184940338135,None,14,33,False
departments,agencies,0.6285485029220581,None,24,23,False
bonds,debt,0.5402254462242126,None,19,28,False
modernisation,regionalisation,0.6608978509902954,0.482822984457016,33,14,False
unrealistic,ridiculous,0.5889657735824585,None,34,13,False
challenging,tough,0.5339384078979492,None,30,17,False
preventive,prevention,0.6201855540275574,None,18,29,False
giscard,alde,0.6731606721878052,None,15,32,False
appeals,appeal,0.5218764543533325,None,16,31,False
maintains,supports,0.640430212020874,None,18,29,False
organisms,species,0.6481337547302246,None,14,33,False
extremist,terrorist,0.6851179599761963,None,14,33,False
settlements,settlement,0.6229310035705566,None,21,25,False
cooperating,cooperate,0.6492454409599304,None,19,27,False
enact,implement,0.6137106418609619,None,10,36,False
directorates,organisations,0.5704472064971924,None,11,35,False
documentation,documents,0.6149497032165527,None,14,32,False
tokyo,london,0.6700634956359863,None,12,34,False
vis,iranian,0.4683385491371155,None,36,10,False
foster,enhance,0.5488786101341248,None,24,22,False
forcing,forced,0.6476153135299683,None,25,21,False
admitted,claimed,0.6582435965538025,None,32,14,False
listed,included,0.5683862566947937,None,28,18,False
commenting,comment,0.5720705389976501,None,16,30,False
undergoing,suffering,0.49925896525382996,None,10,36,False
friendship,relationship,0.5588158965110779,None,11,35,False
sufferers,patients,0.6122817993164062,None,19,27,False
dragging,putting,0.5079095363616943,None,11,35,False
islamist,hamas,0.6091238260269165,None,31,15,False
conversion,liberalisation,0.534989058971405,None,12,34,False
mercury,pollution,0.5723662972450256,None,24,22,False
